# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.2559169784233335,5.963898785810217,7.102669069669781,-48.66090999090805,1.7349939392804385,1.9078285300781943,-0.9966102066691208,0.0,-99.28352655180112,0.0
 2.2632036638508284,5.972161893564762,7.093033661425398,-49.38435781702336,1.7489788752190707,1.9192451873745937,-0.9807360215129995,0.0,-98.48683986840804,0.0
 2.2704596049824746,5.980334946379003,7.083259156135108,-50.0989725293504,1.7629739706809626,1.92877742638422,-0.9652269832428927,0.0,-97.7021005766286,0.0
 2.277685335058104,5.988417319879122,7.073347441912016,-50.80494153593911,1.7769659694103581,1.936413148975381,-0.9500862508502521,0.0,-96.92976792512118,0.0
 2.284881400937821,5.996408389691305,7.063300406869231,-51.50245453163397,1.7909417522535984,1.9421421477855492,-0.9353159320857122,0.0,-96.17025643585308,0.0
 2.2920483621697487,6.004307531441731,7.05311993911986,-52.19170303117427,1.8048883451206386,1.945956231060718,-0.920917177245368,0.0,-95.42393844181271,0.0
 2.299186790099392,6.012114120756585,7.042807926777011,-52.87287993850386,1.8187929266138043,1.9478492505927507,-0.9068902684299728,0.0,-94.69114658499409,0.0
 2.3062972670200423,6.019827533262048,7.032366257953792,-53.54617915088639,1.8326428358645104,1.9478172006272472,-0.8932347036370673,0.0,-93.97217623721832,0.0
 2.3133803853633426,6.027447144584305,7.021796820763311,-54.21179519615207,1.8464255801188472,1.9458582486305072,-0.879949276154896,0.0,-93.26728784819872,0.0
 2.320436746929106,6.034972330349539,7.011101503318675,-54.8699229014671,1.8601288424908948,1.9419728204594862,-0.8670321488735208,0.0,-92.57670921042711,0.0
 2.32746696215312,6.042402466183931,7.000282193732991,-55.52075709194737,1.8737404895998504,1.9361636415426469,-0.8544809238809522,0.0,-91.90063763439746,0.0
 2.334471649411932,6.0497369277136634,6.9893407801193685,-56.164492317461715,1.887248579191455,1.9284357877093699,-0.8422927073528783,0.0,-91.23924204627885,0.0
 2.3414514343633868,6.0569750905649204,6.978279150590914,-56.80132260607848,1.9006413677273095,1.9187967292692891,-0.830464169889438,0.0,-90.5926649770875,0.0
 2.348406949321652,6.064116330363886,6.967099193260735,-57.43144124243573,1.9139073179312065,1.9072563690101378,-0.8189916024653777,0.0,-89.9610244803496,0.0
 2.355338832665281,6.071160022736741,6.955802796241939,-58.055040569606845,1.9270351063880076,1.8938270894110176,-0.8078709680846198,0.0,-89.34441593674121,0.0
 2.3622477282770307,6.078105543309668,6.944391847647636,-58.67231181280654,1.9400136309744893,1.8785237635389205,-0.7970979495140964,0.0,-88.74291378133631,0.0
 2.369134285014294,6.084952267708852,6.93286823559093,-59.283444923591766,1.952832018248063,1.8613637791166977,-0.7866679931700348,0.0,-88.15657313670644,0.0
 2.3759991562085614,6.091699571560473,6.921233848184932,-59.888628443103286,1.9654796308746219,1.842367069774023,-0.7765763492873292,0.0,-87.5854313522415,0.0
 2.3828429991926594,6.0983468304907165,6.909490573542747,-60.48804938297252,1.9779460748447826,1.821556105119168,-0.7668181087712422,0.0,-87.02950946214115,0.0
 2.3896664748545215,6.104893420125764,6.897640299777486,-61.08189312265124,1.9902212066653255,1.7989559029500586,-0.7573882367669655,0.0,-86.48881355624427,0.0
